drugCode,drugName,companyName,drugCategory,diseaseCategory
200403243,명문심바스타틴정,명문제약(주),의약품,당뇨
201310207,명문아스피린장용정100mg,명문제약(주),의약품,당뇨
201307483,명문아토르바스타틴정20mg(아토르바스타틴칼슘수화물),명문제약(주),의약품,당뇨
201307887,명문아토르바스타틴정10mg(아토르바스타틴칼슘수화물),명문제약(주),의약품,당뇨
201306021,명문은행엽엑스주사(은행엽건조엑스)(수출용),명문제약(주),한약(생약)제제등,당뇨
200900604,명인펜톡시필린서방정(펜톡시필린)(수출용),명인제약(주),의약품,당뇨
201603838,모노스핀정40밀리그램(텔미사르탄),(주)바이넥스,의약품,당뇨
201603851,모노스핀정80밀리그램(텔미사르탄),(주)바이넥스,의약품,당뇨
201901247,모노티탄정40밀리그램(텔미사르탄),안국약품(주),의약품,당뇨
201901246,모노티탄정80밀리그램(텔미사르탄),안국약품(주),의약품,당뇨
200300830,모아트론연질캡슐(빌베리건조엑스),태극제약(주),한약(생약)제제등,당뇨
201306313,미그보스필름코팅정(미그리톨),대원제약(주),의약품,당뇨
200402602,미디아정(글리메피리드),신일제약(주),의약품,당뇨
202301422,미르텔정20밀리그램(텔미사르탄),삼천당제약(주),의약품,당뇨
201701088,미르텔정40밀리그램(텔미사르탄),삼천당제약(주),의약품,당뇨
201701087,미르텔정80밀리그램(텔미사르탄),삼천당제약(주),의약품,당뇨
201005236,미르토정40밀리그램(텔미사르탄),위더스제약(주),의약품,당뇨
201505903,미르토정80밀리그램(텔미사르탄),위더스제약(주),의약품,당뇨
202001162,"미살탄스타정40/10밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
202001163,"미살탄스타정40/20밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
202001161,"미살탄스타정40/5밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
202001164,"미살탄스타정80/10밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
202001158,"미살탄스타정80/20밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
202001165,"미살탄스타정80/5밀리그램(텔미사르탄, 로수바스타틴칼슘)",이연제약(주),의약품,당뇨
201309066,미살탄정40밀리그램(텔미사르탄),이연제약(주),의약품,당뇨
201301695,미살탄정80밀리그램(텔미사르탄),이연제약(주),의약품,당뇨
201107542,미아릴엠정1/250밀리그램,진양제약(주),의약품,당뇨
201107201,미아릴엠정2/500밀리그램,진양제약(주),의약품,당뇨
200308841,미아릴정(글리메피리드)(수출명:메니다정),진양제약(주),의약품,당뇨
201308718,미옥틴정(티옥트산),제이더블유신약(주),의약품,당뇨
199907012,미카르디스정40밀리그램(텔미사르탄),한국베링거인겔하임(주),의약품,당뇨
199907013,미카르디스정80밀리그램(텔미사르탄),한국베링거인겔하임(주),의약품,당뇨
201502262,미카르텔미정40밀리그램(텔미사르탄),제이더블유신약(주),의약품,당뇨
201502263,미카르텔미정80밀리그램(텔미사르탄),제이더블유신약(주),의약품,당뇨
201003097,미카탄정40밀리그램(텔미사르탄),알보젠코리아(주),의약품,당뇨
201003096,미카탄정80밀리그램(텔미사르탄),알보젠코리아(주),의약품,당뇨
201206741,미카테르정40mg(텔미사르탄),일동제약(주),의약품,당뇨
201206742,미카테르정80mg(텔미사르탄),일동제약(주),의약품,당뇨
202104834,미토젯정10/10밀리그램,미래바이오제약(주),의약품,당뇨
202104833,미토젯정10/20밀리그램,미래바이오제약(주),의약품,당뇨
199504334,믹스타드30HM주100단위/밀리리터(휴먼인슐린),노보노디스크제약(주),생물의약품,당뇨
202101503,바로다운정10/10밀리그램,삼익제약(주),의약품,당뇨
202101502,바로다운정10/20밀리그램,삼익제약(주),의약품,당뇨
202101501,바로다운정10/40밀리그램,삼익제약(주),의약품,당뇨
201310299,바로본에프연질캡슐(빌베리건조엑스),삼천당제약(주),한약(생약)제제등,당뇨
201605109,바로본에프정(빌베리건조엑스),삼천당제약(주),한약(생약)제제등,당뇨
201307539,바로스타틴정10mg(아토르바스타틴칼슘삼수화물),삼익제약(주),의약품,당뇨
201502712,바로스타틴정20mg(아토르바스타틴칼슘삼수화물),삼익제약(주),의약품,당뇨
201906327,바로스타틴정40밀리그램(아토르바스타틴칼슘삼수화물),삼익제약(주),의약품,당뇨
201700685,바로칸정,한국코러스(주),의약품,당뇨
202300315,바비스모주(파리시맙),(주)한국로슈,생물의약품,당뇨
201310592,바소피린장용정(아스피린),조아제약(주),의약품,당뇨
201601733,"바스타에정10/10(에제티미브, 심바스타틴)",이연제약(주),의약품,당뇨
201600928,"바스타에정10/20(에제티미브, 심바스타틴)",이연제약(주),의약품,당뇨
202100189,바스타젯정10/10밀리그램,이연제약(주),의약품,당뇨
202100190,바스타젯정10/20밀리그램,이연제약(주),의약품,당뇨
202100191,바스타젯정10/40밀리그램,이연제약(주),의약품,당뇨
201306059,바스타틴정10밀리그램(아토르바스타틴칼슘삼수화물),이연제약(주),의약품,당뇨
201306069,바스타틴정20밀리그램(아토르바스타틴칼슘삼수화물),이연제약(주),의약품,당뇨
200402982,바스트정20밀리그람(심바스타틴),(주)하원제약,의약품,당뇨
201503236,바이글립틴정100밀리그램(시타글립틴인산염수화물),(주)바이넥스,의약품,당뇨
201601724,바이로우정10/10밀리그램,삼천당제약(주),의약품,당뇨
201600868,바이로우정10/20밀리그램,삼천당제약(주),의약품,당뇨
201601725,바이스타정10/10mg,진양제약(주),의약품,당뇨
201601009,바이스타정10/20mg,진양제약(주),의약품,당뇨
201601728,바이스틴정 10/10밀리그램,하나제약(주),의약품,당뇨
201600903,바이스틴정10/20밀리그램,하나제약(주),의약품,당뇨
201601731,바이시브정10/10밀리그램,(주)셀트리온제약,의약품,당뇨
201600853,바이시브정10/20밀리그램,(주)셀트리온제약,의약품,당뇨
201805436,바이제타정10/10,(주)이든파마,의약품,당뇨
201600929,바이제타정10/20,(주)이든파마,의약품,당뇨
201803869,바이제틴정10/10,(주)넥스팜코리아,의약품,당뇨
201803868,바이제틴정10/20,(주)넥스팜코리아,의약품,당뇨
202101497,바이젯정10/10밀리그램,구주제약(주),의약품,당뇨
202101496,바이젯정10/20밀리그램,구주제약(주),의약품,당뇨
202101495,바이젯정10/40밀리그램,구주제약(주),의약품,당뇨
200600128,바이코자정(로사르탄칼륨),(주)바이넥스,의약품,당뇨
201007276,바이테롤정 10/10,(주)바이넥스,의약품,당뇨
201007275,바이테롤정 10/20,(주)바이넥스,의약품,당뇨
201601734,바이테브정10/10밀리그램,주식회사제뉴원사이언스,의약품,당뇨
201601004,바이테브정10/20밀리그램,주식회사제뉴원사이언스,의약품,당뇨
200511262,바이토린정10/10,한국오가논(주),의약품,당뇨
200511263,바이토린정10/20,한국오가논(주),의약품,당뇨
200511264,바이토린정10/40,한국오가논(주),의약품,당뇨
201900316,바이트린큐정10/10밀리그램,영풍제약(주),의약품,당뇨
201900315,바이트린큐정10/20밀리그램,영풍제약(주),의약품,당뇨
201308416,바이피토정10밀리그램(아토르바스타틴칼슘삼수화물),(주)바이넥스,의약품,당뇨
201603463,바이피토정20밀리그램(아토르바스타틴칼슘삼수화물),(주)바이넥스,의약품,당뇨
201209554,바토르정10밀리그램(아토르바스타틴칼슘삼수화물),신풍제약(주),의약품,당뇨
201208877,바토르정20밀리그램(아토르바스타틴칼슘삼수화물),신풍제약(주),의약품,당뇨
201401870,바토르정40밀리그램(아토르바스타틴칼슘삼수화물)(수출용),신풍제약(주),의약품,당뇨
200300808,발렌시아연질캡슐,태극제약(주),의약품,당뇨
200500400,베글리스정(보글리보스),국제약품(주),의약품,당뇨
202302009,"베나메트서방정0.3/1000밀리그램(이나보글리플로진, 메트포르민염산염)",대웅바이오(주),의약품,당뇨
202204353,베나보정0.3밀리그램(이나보글리플로진),대웅바이오(주),의약품,당뇨
200302216,베라스트정(베라프로스트나트륨),(주)녹십자,의약품,당뇨
199400456,베라실정(베라프로스트나트륨),제일약품(주),의약품,당뇨
200600007,베라클정(베라프로스트나트륨),신풍제약(주),의약품,당뇨
201800860,베르텔정40밀리그램(텔미사르탄),삼익제약(주),의약품,당뇨
201801391,베르텔정80밀리그램(텔미사르탄),삼익제약(주),의약품,당뇨
201603010,베아로탄정100밀리그램(로사르탄칼륨),대웅바이오(주),의약품,당뇨
201603009,베아로탄정50밀리그램(로사르탄칼륨),대웅바이오(주),의약품,당뇨
201301375,"베아릴엠정2/500밀리그램(글리메피리드,메트포르민염산염)",대웅바이오(주),의약품,당뇨
201903394,베아릴정1밀리그램(글리메피리드),대웅바이오(주),의약품,당뇨
200705107,베아릴정2밀리그램(글리메피리드),대웅바이오(주),의약품,당뇨
201906350,베아릴정4밀리그램(글리메피리드),대웅바이오(주),의약품,당뇨
201601729,베아토린정10/10,대웅바이오(주),의약품,당뇨
201601144,베아토린정10/20,대웅바이오(주),의약품,당뇨
200708426,베이보스정(보글리보스),(주)한국글로벌제약,의약품,당뇨
201507921,"베이사글라퀵펜100단위/밀리리터(인슐린글라진, 유전자재조합)",한국릴리(유),생물의약품,당뇨
199501072,베이슨정0.2밀리그램(보글리보스),에이치케이이노엔(주),의약품,당뇨
199501073,베이슨정0.3밀리그램(보글리보스),에이치케이이노엔(주),의약품,당뇨
200201277,벤다리신정(벤다작리신수화물)(수출용),한국유니온제약(주),의약품,당뇨
200201276,벤다리신정500밀리그람(벤다작리신수화물)(수출용),한국유니온제약(주),의약품,당뇨
200101315,벤포렉스캡슐,(주)다림바이오텍,의약품,당뇨
201402972,보글린정0.3밀리그램(보글리보스)(수출용),(주)화이트생명과학,의약품,당뇨
201310895,보글스정0.3밀리그램(보글리보스),제일약품(주),의약품,당뇨
201603248,보글스타정(보글리보스),한국신텍스제약(주),의약품,당뇨
200300923,보령글리메피리드정2밀리그램,(주)보령,의약품,당뇨
200906484,보령바이오아스트릭스캡슐100밀리그램(아스피린장용과립),(주)보령바이오파마,의약품,당뇨
201908303,보령바이오아스피린장용정100밀리그램,(주)보령바이오파마,의약품,당뇨
199001012,보령아스트릭스캡슐100밀리그람(아스피린),(주)보령,의약품,당뇨
201603144,보리아토정(아토르바스타틴칼슘삼수화물),경진제약(주),의약품,당뇨
200501656,부광치옥타시드주(티옥트산트로메타민),부광약품(주),의약품,당뇨
199803159,브로파인주(시네파지드말레산염)(수출용),(주)유영제약,의약품,당뇨
202200550,브릴러정60밀리그램(티카그렐러),국제약품(주),의약품,당뇨
201800904,브릴러정90밀리그램(티카그렐러),국제약품(주),의약품,당뇨
201604907,브릴린타정60밀리그램(티카그렐러),한국아스트라제네카(주),의약품,당뇨
201104578,브릴린타정90밀리그램(티카그렐러),한국아스트라제네카(주),의약품,당뇨
202101384,브이토젯정10/10밀리그램,(주)다산제약,의약품,당뇨
202101385,브이토젯정10/20밀리그램,(주)다산제약,의약품,당뇨
202101386,브이토젯정10/40밀리그램,(주)다산제약,의약품,당뇨
202002487,비나크린서방정300밀리그램(사르포그렐레이트염산염),(주)셀트리온제약,의약품,당뇨
200607709,비나크린정(사르포그렐레이트염산염),(주)셀트리온제약,의약품,당뇨
200808417,비듀엣정5mg/10mg,삼천당제약(주),의약품,당뇨
201603588,비보존아토르바스타틴정20mg(아토르바스타틴칼슘삼수화물),(주)비보존제약,의약품,당뇨
201603587,비보존아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물),(주)비보존제약,의약품,당뇨
201405877,비씨아토르바스타틴정40밀리그램(아토르바스타틴칼슘수화물),(주)비씨월드제약,의약품,당뇨
200705819,비씨아토르바스타틴정(아토르바스타틴칼슘수화물),(주)비씨월드제약,의약품,당뇨
200712032,비씨아토르바스타틴정20밀리그램(아토르바스타틴칼슘수화물),(주)비씨월드제약,의약품,당뇨
201906189,비씨텔미정40밀리그램(텔미사르탄),(주)비씨월드제약,의약품,당뇨
201906188,비씨텔미정80밀리그램(텔미사르탄),(주)비씨월드제약,의약품,당뇨
201504946,비씨티옥트산에이치알정600밀리그램(수출용),(주)비씨월드제약,의약품,당뇨
